"match_variant","date","map","playlist","place","game_id"
"Team Slayer BR","7/16/2007 6:29:59 AM","Relic","Team Slayer","3rd","732432864"
"Team Slayer BR","7/16/2007 6:14:10 AM","Tombstone","Team Slayer","7th","732431474"
"Team Slayer","7/16/2007 6:08:03 AM","Turf","Team Slayer","6th","732437623"
"Team Slayer","7/16/2007 5:53:43 AM","Gemini","Team Slayer","1st","732429761"
"Team Slayer","7/16/2007 5:44:25 AM","Lockout","Team Slayer","2nd","732429114"
"Team Slayer","7/16/2007 5:34:15 AM","Gemini","Team Slayer","7th","732433692"
"Team Slayer BR","7/16/2007 5:31:43 AM","Desolation","Team Slayer","7th","732433140"
"Team Snipers","7/16/2007 5:21:04 AM","Relic","Team Snipers","3rd","732427371"
"Team Snipers","7/16/2007 5:10:54 AM","Tombstone","Team Snipers","8th","732431439"
"CTF Classic 5","7/16/2007 5:06:23 AM","Warlock","Team Hardcore","4th","732430915"
"Team Slayer BR","7/16/2007 5:01:20 AM","Warlock","Team Hardcore","5th","732426016"
"Team Slayer","7/16/2007 4:50:33 AM","Sanctuary","Team Hardcore","4th","732425334"
"Team Crazy King","7/16/2007 4:42:59 AM","Midship","Team Hardcore","8th","732429338"
"CTF Classic 5","7/16/2007 4:39:48 AM","Warlock","Team Hardcore","5th","732424471"
"Team Snipers","7/15/2007 3:54:34 PM","Tombstone","Team Snipers","1st","732082567"
"Team Slayer","7/15/2007 3:42:20 PM","Turf","Team Slayer","1st","732110362"
"Team Slayer BR","7/15/2007 3:33:26 PM","Ascension","Team Slayer","3rd","732070706"
"Team Slayer BR","7/15/2007 3:15:34 PM","Zanzibar","Team Slayer","1st","732060509"
"Team Snipers","7/15/2007 3:01:50 PM","Tombstone","Team Snipers","2nd","732052668"
"Team Slayer BR","7/15/2007 2:50:35 PM","Midship","Team Hardcore","5th","732046416"
"Rumble Snipers","7/15/2007 8:22:47 AM","Tombstone","H2 Challenge","2nd","731881520"
"Team Slayer BR","7/15/2007 7:42:38 AM","Zanzibar","Team Slayer","1st","731874456"
"Team Slayer","7/15/2007 7:28:40 AM","Turf","Team Slayer","1st","731872363"
"Team Snipers","7/15/2007 7:18:18 AM","Terminal","Team Snipers","6th","731870951"
"Team Ball","7/15/2007 7:04:42 AM","Lockout","Team Hardcore","8th","731869076"
"Team Slayer","7/15/2007 6:47:58 AM","Sanctuary","Team Slayer","6th","731867236"
"Team Slayer BR","7/15/2007 6:35:33 AM","Tombstone","Team Slayer","2nd","731865916"
"Team Slayer BR","7/15/2007 6:31:40 AM","Tombstone","Team Slayer","7th","731865409"
"Team Rifles","7/15/2007 6:17:55 AM","Colossus","Team Slayer","1st","731864095"
"Team Slayer BR","7/15/2007 6:06:37 AM","Tombstone","Team Slayer","6th","731863027"
"Team Snipers","7/15/2007 5:52:57 AM","Burial Mounds","Team Snipers","1st","731861787"
"Team Slayer BR","7/15/2007 5:42:06 AM","Midship","Team Hardcore","5th","731860908"
"Team Slayer","7/13/2007 8:31:25 AM","Midship","Team Slayer","6th","730775151"
"Team Slayer","7/13/2007 8:21:06 AM","Desolation","Team Slayer","8th","730788170"
"Team Slayer","7/13/2007 8:21:06 AM","Gemini","Team Slayer","1st","730772927"
"Team Slayer BR","7/13/2007 8:02:51 AM","Ascension","Team Slayer","3rd","730769225"
"Team Slayer","7/13/2007 7:52:02 AM","Desolation","Team Slayer","1st","730767379"
"Team Slayer","7/13/2007 7:43:14 AM","Lockout","Team Slayer","6th","730765743"
"Team Slayer","7/13/2007 7:35:01 AM","Warlock","Team Slayer","4th","730776274"
"Team Slayer BR","7/13/2007 7:27:14 AM","Ascension","Team Slayer","6th","730774577"
"Team Slayer","7/13/2007 7:19:50 AM","Beaver Creek","Team Slayer","5th","730762426"
"Team Snipers","7/13/2007 7:08:22 AM","Terminal","Team Snipers","2nd","730760786"
"Team Crazy King","7/13/2007 6:55:39 AM","Midship","Team Hardcore","8th","730759251"
"Team Slayer BR","7/12/2007 8:35:18 AM","Tombstone","Team Slayer","2nd","730203788"
"Team Snipers","7/12/2007 8:21:52 AM","Beaver Creek","Team Snipers","3rd","730200767"
"Team Slayer BR","7/12/2007 8:10:28 AM","Ascension","Team Slayer","6th","730198536"
"Team Slayer","7/12/2007 7:59:28 AM","Warlock","Team Slayer","5th","730196559"
"Team Rifles","7/12/2007 7:50:43 AM","Colossus","Team Slayer","7th","730194942"
"Team Snipers","7/12/2007 7:35:50 AM","Zanzibar","Team Snipers","4th","730192604"
"Team Snipers","7/12/2007 7:15:14 AM","Sanctuary","Team Snipers","6th","730199715"
"Team Snipers","7/12/2007 7:11:31 AM","Zanzibar","Team Snipers","5th","730199079"
"Team Slayer","7/12/2007 6:59:24 AM","Sanctuary","Team Slayer","1st","730187811"
"Team Slayer","7/12/2007 6:50:37 AM","Lockout","Team Slayer","8th","730186765"
"Team Slayer","7/12/2007 6:45:00 AM","Beaver Creek","Team Slayer","6th","730186111"
"Team Slayer BR","7/12/2007 6:42:46 AM","Tombstone","Team Slayer","3rd","730194071"
"Team Slayer","7/12/2007 6:31:26 AM","Desolation","Team Slayer","1st","730184801"
"Slayer Pro","7/12/2007 6:20:27 AM","Desolation","Rumble Pit","1st","730183688"
"Rumble Slayer","7/12/2007 6:11:49 AM","Beaver Creek","Rumble Pit","1st","730182947"
"Gulch Wars","7/12/2007 6:05:23 AM","Containment","Big Team Battle","4th","730182369"
"Team Slayer BR","7/12/2007 5:52:43 AM","Terminal","Big Team Battle","6th","730181357"
"SWAT Carbines","7/12/2007 5:38:23 AM","Warlock","Team SWAT","2nd","730180225"
"CTF Classic","7/12/2007 5:32:55 AM","Elongation","Team SWAT","1st","730179794"
"Rumble Swords","7/12/2007 5:22:36 AM","Desolation","Rumble Pit","1st","730178993"
"Slayer Pro","7/12/2007 5:12:58 AM","Midship","Rumble Pit","2nd","730178310"
"Rumble Snipers","7/12/2007 5:04:52 AM","Tombstone","Rumble Pit","2nd","730177675"
"Rumble Slayer","7/12/2007 4:55:18 AM","Warlock","Rumble Pit","3rd","730176984"
"Team Slayer Pro","7/12/2007 4:47:37 AM","Elongation","Team Training","2nd","730181212"
"Neut. Bomb Fast","7/12/2007 4:34:29 AM","Beaver Creek","Team Training","5th","730180108"
"SWAT Classic","7/12/2007 4:30:55 AM","Tombstone","Team SWAT","1st","730175216"
"Team Snipers","7/12/2007 4:12:42 AM","Headlong","Team Snipers","3rd","730173835"
"Team Slayer","7/10/2007 2:20:41 PM","Turf","Team Slayer","7th","729210902"
"Team Snipers","7/10/2007 2:10:17 PM","Terminal","Team Snipers","2nd","729204891"
"SWAT Classic","7/10/2007 2:08:30 PM","Tombstone","Team SWAT","3rd","729203895"
"SWAT Classic","7/10/2007 12:58:48 PM","Sanctuary","Team SWAT","3rd","729163193"
"Team Slayer BR","7/10/2007 12:53:55 PM","Zanzibar","Team Slayer","5th","729160450"
"Team Slayer BR","7/10/2007 12:52:20 PM","Desolation","Team Slayer","6th","729159405"
"Team Slayer","7/10/2007 12:31:51 PM","Warlock","Team Slayer","1st","729148097"
"Team Slayer BR","7/10/2007 12:23:47 PM","Desolation","Team Slayer","5th","729143845"
"CTF Classic 5","7/10/2007 12:12:19 PM","Warlock","Team Hardcore","6th","729137870"
"Rumble Slayer","7/10/2007 11:29:54 AM","Warlock","Rumble Pit","1st","729116107"
"Team Slayer","7/10/2007 11:29:50 AM","Sanctuary","Team Hardcore","7th","729115867"
"Team Rifles","7/9/2007 9:12:05 AM","Colossus","Team Slayer","8th","728482239"
"Team Slayer","7/9/2007 9:00:48 AM","Desolation","Team Slayer","5th","728479122"
"CTF Classic 5","7/9/2007 8:53:04 AM","Midship","Team Hardcore","4th","728476945"
"SWAT Carbines","7/9/2007 8:47:10 AM","Warlock","Team SWAT","1st","728475606"
"SWAT CTF","7/9/2007 8:39:28 AM","Sanctuary","Team SWAT","5th","728473631"
"Team Slayer","7/9/2007 6:20:13 AM","Gemini","Team Slayer","3rd","728452759"
"SWAT Classic","7/9/2007 6:09:48 AM","Elongation","Team SWAT","1st","728451786"
"SWAT Classic","7/9/2007 5:58:23 AM","Sanctuary","Team SWAT","4th","728451014"
"SWAT Classic","7/9/2007 5:46:52 AM","Lockout","Team SWAT","3rd","728450077"
"SWAT Classic","7/9/2007 5:37:08 AM","Turf","Team SWAT","7th","728449315"
"Team Crazy King","7/9/2007 5:25:16 AM","Lockout","Team Hardcore","4th","728453693"
"Team Slayer","7/6/2007 3:49:19 AM","Tombstone","Arranged Game","2nd","726846099"
"Slayer","7/6/2007 3:36:45 AM","Midship","Arranged Game","4th","726845004"
"Slayer","7/6/2007 3:20:13 AM","Lockout","Arranged Game","4th","726843383"
"Team Snipers","7/6/2007 3:07:23 AM","Burial Mounds","Team Snipers","6th","726842292"
"Team Snipers","7/6/2007 2:56:39 AM","Ascension","Team Snipers","6th","726841091"
"Team Snipers","7/6/2007 2:47:03 AM","Turf","Team Snipers","4th","726839959"
"Team Snipers","7/6/2007 2:38:39 AM","Relic","Team Snipers","4th","726838926"
"Team Snipers","7/6/2007 2:28:02 AM","Tombstone","Team Snipers","5th","726837637"
"Team Slayer","7/5/2007 3:27:35 PM","Sanctuary","Team Slayer","2nd","726515305"
"Team Slayer","7/5/2007 3:23:29 PM","Warlock","Team Slayer","5th","726513123"
"Team Slayer","7/5/2007 3:09:52 PM","Ivory Tower","Team Slayer","1st","726505894"
"Team Slayer BR","7/5/2007 2:58:03 PM","Burial Mounds","Team Slayer","3rd","726499588"
"Team Slayer BR","7/5/2007 2:46:45 PM","Desolation","Team Slayer","7th","726525904"
"Team Slayer BR","7/5/2007 2:39:46 PM","Tombstone","Team Slayer","8th","726489985"
"Team Snipers","7/5/2007 2:29:41 PM","Ascension","Team Snipers","5th","726484671"
"Team Slayer BR","7/5/2007 2:20:44 PM","Beaver Creek","Team Hardcore","3rd","726479922"
"Team Slayer BR","7/5/2007 12:53:31 PM","Burial Mounds","Team Slayer","6th","726435118"
"Team Crazy King","7/5/2007 12:42:06 PM","Lockout","Team Hardcore","4th","726429411"
"Team Slayer BR","7/5/2007 12:27:30 PM","Lockout","Team Hardcore","2nd","726452333"
"Team Snipers","7/5/2007 10:19:19 AM","Tombstone","Team Snipers","7th","726368534"
"Team Slayer","7/5/2007 10:06:20 AM","Warlock","Team Slayer","6th","726364027"
"Team Slayer BR","7/5/2007 9:58:25 AM","Desolation","Team Slayer","5th","726361380"
"Team Slayer","7/5/2007 9:50:47 AM","Gemini","Team Slayer","2nd","726359079"
"Team Slayer BR","7/5/2007 9:42:32 AM","Desolation","Team Slayer","1st","726356393"
"Team Slayer","7/5/2007 9:33:30 AM","Warlock","Team Slayer","5th","726374035"
"Team Slayer","7/5/2007 9:32:55 AM","Warlock","Team Slayer","8th","726373723"
"Rumble Slayer","7/5/2007 9:26:44 AM","Beaver Creek","H2 Challenge","4th","726351937"
"Rumble Slayer","7/5/2007 9:19:18 AM","Midship","H2 Challenge","2nd","726349833"
"Team Slayer BR","7/5/2007 8:22:06 AM","Desolation","Team Slayer","2nd","726336656"
"Team Slayer","7/5/2007 8:14:00 AM","Lockout","Team Slayer","6th","726334954"
"Team Slayer","7/5/2007 8:03:33 AM","Lockout","Team Slayer","6th","726333136"
"Team Slayer BR","7/5/2007 7:52:56 AM","Burial Mounds","Team Slayer","5th","726331436"
"Team Slayer","7/5/2007 7:39:35 AM","Midship","Team Slayer","7th","726329462"
"Team Ball","7/5/2007 7:33:43 AM","Warlock","Team Hardcore","4th","726339220"
"Rumble Slayer","7/5/2007 7:18:37 AM","Desolation","H2 Challenge","2nd","726336154"
"Team Slayer BR","7/5/2007 4:41:35 AM","Zanzibar","Team Slayer","8th","726314026"
"Team Slayer BR","7/5/2007 4:29:35 AM","Tombstone","Team Slayer","4th","726313135"
"Team Slayer","7/5/2007 4:17:38 AM","Desolation","Team Slayer","7th","726312356"
"Team Slayer","7/5/2007 4:08:51 AM","Elongation","Team Slayer","1st","726311858"
"Team Slayer","7/5/2007 3:58:30 AM","Lockout","Team Slayer","1st","726311083"
"Team Slayer","7/5/2007 3:55:05 AM","Beaver Creek","Team Slayer","8th","726315165"
"Team Rifles","7/5/2007 3:39:43 AM","Terminal","Team Slayer","1st","726314003"
"Team Crazy King","7/5/2007 3:27:55 AM","Warlock","Team Hardcore","4th","726308579"
"Team Slayer","7/4/2007 3:40:13 PM","Turf","Team Slayer","1st","726055752"
"Team Slayer","7/4/2007 3:29:08 PM","Sanctuary","Team Slayer","3rd","726050325"
"Team Slayer","7/4/2007 3:16:06 PM","Lockout","Team Slayer","1st","726044105"
"Team Slayer BR","7/4/2007 3:02:02 PM","Terminal","Team Slayer","5th","726037190"
"Team Slayer","7/4/2007 2:47:58 PM","Warlock","Team Slayer","6th","726030025"
"Team Rifles","7/4/2007 2:40:28 PM","Colossus","Team Slayer","8th","726055939"
"Team Slayer","7/4/2007 2:40:06 PM","Midship","Team Slayer","5th","726026055"
"Team Slayer","7/4/2007 2:29:24 PM","Gemini","Team Slayer","5th","726020854"
"CTF Classic 5","7/4/2007 2:01:17 PM","Midship","Team Hardcore","2nd","726036995"
"Team Slayer BR","7/4/2007 1:55:11 PM","Lockout","Team Hardcore","7th","726034188"
"Team Slayer BR","7/4/2007 2:15:21 PM","Relic","Team Slayer","5th","726013871"
"Team Slayer BR","7/4/2007 1:50:17 PM","Lockout","Team Hardcore","5th","726001548"
"Team Slayer","7/4/2007 8:50:33 AM","Sanctuary","Team Slayer","1st","725878871"
"Team Slayer","7/4/2007 8:37:27 AM","Gemini","Team Slayer","5th","725875704"
"Team Slayer","7/4/2007 8:28:36 AM","Ivory Tower","Team Slayer","8th","725873847"
"Team Slayer","7/4/2007 8:17:27 AM","Gemini","Team Slayer","7th","725871534"
"Team Slayer","7/4/2007 8:10:00 AM","Ivory Tower","Team Slayer","2nd","725870018"
"Team Slayer BR","7/4/2007 8:05:02 AM","Desolation","Team Slayer","6th","725882898"
"Team Slayer","7/4/2007 7:59:49 AM","Midship","Team Slayer","7th","725868262"
"Team Slayer BR","7/4/2007 7:53:07 AM","Desolation","Team Slayer","6th","725880110"
"Team Slayer BR","7/4/2007 7:48:41 AM","Tombstone","Team Slayer","6th","725878553"
"KOTH Snipers","7/4/2007 7:23:22 AM","Ascension","Team Training","2nd","725862727"
"Rumble Slayer","7/4/2007 7:16:49 AM","Desolation","Rumble Pit","1st","725861744"
"Rumble Snipers","7/4/2007 7:08:30 AM","Lockout","Rumble Pit","2nd","725860686"
"Rumble Rockets","7/4/2007 7:02:28 AM","Tombstone","Rumble Pit","6th","725860018"
"Team Rifles","7/4/2007 7:00:48 AM","Colossus","Team Training","6th","725859830"
"Team Rifles","7/4/2007 6:47:34 AM","Ascension","Team Training","1st","725858404"
"Team Slayer","7/4/2007 6:37:57 AM","Sanctuary","Team Training","3rd","725857472"
"Rapid Assault","7/4/2007 6:26:47 AM","Lockout","Team Training","2nd","725863155"
"Team Slayer","7/4/2007 6:22:39 AM","Turf","Team Training","2nd","725856034"
"Neut. Bomb Fast","7/4/2007 6:14:28 AM","Beaver Creek","Team Training","3rd","725855362"
"Rumble Swat","7/4/2007 6:02:40 AM","Tombstone","Rumble Pit","2nd","725854381"
"Assault BR","7/4/2007 5:52:15 AM","Burial Mounds","Team Training","4th","725853464"
"Rumble Rockets","7/4/2007 5:36:09 AM","Ivory Tower","Rumble Pit","1st","725852346"
"SWAT Magnums","7/4/2007 5:27:03 AM","Turf","Team SWAT","5th","725851711"
"Team Rifles","7/3/2007 9:43:22 AM","Ascension","Team Slayer","5th","725358991"
"Team Slayer","7/3/2007 9:33:34 AM","Lockout","Team Slayer","5th","725355935"
"Team Slayer BR","7/3/2007 9:19:40 AM","Warlock","Team Hardcore","2nd","725351933"
"Team Slayer BR","7/3/2007 9:09:44 AM","Tombstone","Team Slayer","3rd","725349102"
"Team Slayer","7/3/2007 8:56:40 AM","Ivory Tower","Team Slayer","3rd","725345827"
"Team Slayer BR","7/3/2007 8:45:07 AM","Midship","Team Hardcore","6th","725343126"
"Team Ball","7/3/2007 8:37:52 AM","Midship","Team Hardcore","6th","725341322"
"CTF Classic 5","7/3/2007 8:26:51 AM","Midship","Team Hardcore","5th","725354230"
"Team Rifles","7/2/2007 9:48:30 AM","Ascension","Team Slayer","2nd","724851533"
"Team Rifles","7/2/2007 9:36:14 AM","Ascension","Team Slayer","3rd","724826802"
"Team Slayer BR","7/2/2007 9:23:53 AM","Warlock","Team Hardcore","3rd","724823345"
"Team Rifles","7/2/2007 9:15:17 AM","Terminal","Team Slayer","6th","724839305"
"Team Slayer BR","7/2/2007 9:08:57 AM","Burial Mounds","Team Slayer","5th","724819381"
"Team Slayer BR","7/2/2007 8:59:21 AM","Ascension","Team Slayer","7th","724816911"
"Team Snipers","7/2/2007 8:51:36 AM","Tombstone","Team Snipers","3rd","724814852"
"Team Slayer BR","7/2/2007 8:42:56 AM","Warlock","Team Hardcore","2nd","724812863"
"CTF Classic 5","7/2/2007 5:19:59 AM","Midship","Team Hardcore","1st","724787808"
"SWAT Carbines","7/2/2007 5:04:10 AM","Midship","Team SWAT","3rd","724786684"
"SWAT CTF","7/2/2007 4:58:10 AM","Beaver Creek","Team SWAT","2nd","724786413"
"Neutral Bomb","7/2/2007 4:54:47 AM","Beaver Creek","Team Hardcore","5th","724786164"
"Team Slayer BR","7/1/2007 12:39:05 PM","Lockout","Team Hardcore","1st","724381359"
"Team Rifles","7/1/2007 12:29:49 PM","Terminal","Team Slayer","2nd","724377188"
"Team Slayer","7/1/2007 12:19:45 PM","Warlock","Team Slayer","7th","724372581"
"Team Slayer BR","7/1/2007 12:12:49 PM","Zanzibar","Team Slayer","6th","724369590"
"SWAT Carbines","7/1/2007 11:36:12 AM","Midship","Team SWAT","2nd","724380307"
"Team Snipers","7/1/2007 12:02:21 PM","Tombstone","Team Snipers","5th","724365107"
"Neutral Bomb","7/1/2007 11:48:10 AM","Midship","Team Hardcore","2nd","724359225"
"CTF Classic","7/1/2007 11:40:28 AM","Midship","Double Team","2nd","724355974"
"Team Slayer","6/27/2007 10:19:30 AM","Lockout","Team Slayer","5th","722196741"
"Team Slayer","6/27/2007 10:11:04 AM","Lockout","Team Slayer","3rd","722217757"
"Team Slayer BR","6/27/2007 10:04:15 AM","Zanzibar","Team Slayer","3rd","722191194"
"Team Slayer","6/27/2007 9:48:50 AM","Sanctuary","Team Slayer","2nd","722186060"
"Team Slayer","6/27/2007 9:37:21 AM","Ivory Tower","Team Slayer","2nd","722182315"
"Team Slayer","6/27/2007 9:26:55 AM","Sanctuary","Team Hardcore","2nd","722178986"
"Team Slayer","6/27/2007 5:09:01 AM","Beaver Creek","Team Slayer","3rd","722143967"
"Team Slayer","6/27/2007 5:01:08 AM","Lockout","Team Slayer","1st","722138719"
"Team Slayer BR","6/27/2007 4:52:16 AM","Ascension","Team Slayer","1st","722138175"
"Team Ball","6/27/2007 4:43:00 AM","Warlock","Team Hardcore","4th","722137559"
"Team Slayer BR","6/27/2007 4:32:12 AM","Lockout","Team Hardcore","5th","722136920"
"CTF Classic 3","6/27/2007 4:23:01 AM","Beaver Creek","Team Hardcore","2nd","722136315"
"Team Slayer","6/26/2007 2:02:36 PM","Desolation","Team Slayer","1st","721756044"
"CTF Classic 5","6/26/2007 1:50:51 PM","Midship","Team Hardcore","6th","721749547"
"Team Ball","6/26/2007 1:37:14 PM","Lockout","Team Hardcore","4th","721742041"
"Team Slayer BR","6/26/2007 10:35:57 AM","Relic","Team Slayer","2nd","721656987"
"Team Slayer","6/26/2007 10:26:22 AM","Ivory Tower","Team Slayer","6th","721677627"
"Team Ball","6/26/2007 10:21:58 AM","Midship","Team Hardcore","4th","721675995"
"Team Snipers","6/26/2007 10:08:16 AM","Zanzibar","Team Snipers","4th","721646711"
"Team Crazy King","6/26/2007 9:46:46 AM","Lockout","Team Hardcore","6th","721661233"
"Team Slayer","6/25/2007 9:45:39 AM","Desolation","Team Slayer","1st","721113853"
"Team Ball","6/25/2007 9:20:01 AM","Lockout","Team Training","3rd","721103575"
"Team Slayer BR","6/25/2007 10:03:11 AM","Desolation","Team Slayer","3rd","721097615"
"Team Slayer","6/25/2007 9:54:05 AM","Gemini","Team Slayer","1st","721094566"
"Rumble Shotguns","6/25/2007 9:37:13 AM","Desolation","Rumble Pit","1st","721089128"
"Team Slayer BR","6/25/2007 9:27:41 AM","Ascension","Team Training","3rd","721086163"
"SWAT Classic","6/25/2007 9:15:20 AM","Tombstone","Team SWAT","8th","721082511"
"SWAT Magnums","6/25/2007 9:03:48 AM","Desolation","Team SWAT","6th","721079461"
"SWAT Classic","6/25/2007 8:55:22 AM","Ivory Tower","Team SWAT","7th","721077233"
"SWAT Classic","6/25/2007 8:46:21 AM","Elongation","Team SWAT","3rd","721075159"
"Slayer Pro","6/25/2007 8:38:49 AM","Beaver Creek","Rumble Pit","6th","721073230"
"Team Slayer","6/25/2007 8:31:21 AM","Turf","Team Slayer","6th","721087935"
"Team Slayer BR","6/25/2007 8:21:24 AM","Ascension","Team Slayer","2nd","721069207"
"Team Rifles","6/25/2007 8:08:09 AM","Colossus","Team Slayer","1st","721066461"
"Team Slayer","6/25/2007 7:56:21 AM","Turf","Team Slayer","5th","721064356"
"Team Slayer BR","6/25/2007 7:44:40 AM","Ascension","Team Slayer","5th","721062268"
"Team Slayer BR","6/25/2007 7:31:51 AM","Ivory Tower","Team Hardcore","1st","721060230"
"Team Slayer BR","6/25/2007 7:25:14 AM","Warlock","Team Hardcore","6th","721070681"
"SWAT Magnums","6/25/2007 7:17:57 AM","Turf","Team SWAT","2nd","721058249"
"Team Slayer","6/25/2007 6:25:00 AM","Warlock","Team Slayer","1st","721052294"
"Team Slayer BR","6/25/2007 6:17:12 AM","Burial Mounds","Team Slayer","1st","721051596"
"Team Slayer","6/25/2007 6:05:43 AM","Elongation","Team Slayer","4th","721050608"
"Team Slayer BR","6/25/2007 5:59:05 AM","Beaver Creek","Team Hardcore","1st","721050125"
"Team Slayer BR","6/24/2007 12:43:28 PM","Desolation","Team Slayer","6th","720636271"
"Team Slayer BR","6/24/2007 12:34:51 PM","Desolation","Team Slayer","2nd","720632295"
"Team Slayer","6/24/2007 12:25:53 PM","Desolation","Team Slayer","5th","720628307"
"Team Slayer","6/24/2007 11:44:42 AM","Lockout","Team Slayer","7th","720637089"
