"match_variant","date","map","playlist","place","game_id"
"Eliminatio","1/11/2008 4:00:07 PM","High Ground","Team Tactical","1st","249251566"
"Crazy King","1/11/2008 3:48:02 PM","Narrows","Rumble Pit","5th","249218744"
"Team BRs","1/11/2008 3:39:55 PM","Construct","Social Slayer","1st","249197678"
"Team BRs","1/11/2008 3:30:50 PM","Guardian","Social Slayer","1st","249182620"
"Slayer","1/11/2008 3:10:58 PM","Isolation","Lone Wolves","3rd","249131963"
"Team Snipers","1/11/2008 1:17:37 PM","Last Resort","Team Slayer","1st","248842740"
"Team Slayer","1/11/2008 1:09:14 PM","Isolation","Team Slayer","1st","248825873"
"Team Snipers","1/11/2008 12:57:45 PM","High Ground","Team Slayer","1st","248802857"
"Team Slayer","1/11/2008 12:51:38 PM","Narrows","Team Slayer","1st","248791948"
"HC 2 Flag CTF","1/11/2008 12:41:30 PM","Valhalla","Team Hardcore","2nd","248774136"
"Shotty Snipers","1/11/2008 9:58:57 AM","Narrows","Team Slayer","1st","248590929"
"Team Hammers","1/11/2008 9:49:08 AM","Construct","Multi Team","1st","248582526"
"Team BRs","1/11/2008 9:42:54 AM","Construct","Team Doubles","1st","248577600"
"Team Slayer","1/11/2008 9:35:00 AM","Narrows","Team Doubles","1st","248571483"
"Team Slayer","1/11/2008 9:23:05 AM","Guardian","Team Doubles","1st","248561844"
"Team Slayer","1/11/2008 9:09:02 AM","Isolation","Team Doubles","1st","248551694"
"Team BRs","1/11/2008 8:58:46 AM","The Pit","Team Doubles","1st","248544394"
"Team Slayer","1/11/2008 8:50:18 AM","The Pit","Team Doubles","1st","248538397"
"Team BRs","1/11/2008 8:40:47 AM","Snowbound","Social Slayer","1st","248532446"
"Slayer BRs","1/11/2008 7:21:41 AM","Isolation","Lone Wolves","3rd","248491685"
"Crazy King","1/11/2008 7:07:15 AM","Isolation","Lone Wolves","5th","248485945"
"Slayer","1/11/2008 7:00:11 AM","Snowbound","Lone Wolves","2nd","248483635"
"Shotty Snipers","1/10/2008 3:42:54 PM","High Ground","Team Slayer","2nd","247358963"
"Team Slayer","1/10/2008 3:27:24 PM","Isolation","Team Doubles","1st","247414956"
"Team BRs","1/10/2008 3:17:15 PM","Guardian","Team Doubles","1st","247327472"
"Team Crazy King","1/10/2008 3:04:56 PM","Guardian","Multi Team","4th","247291822"
"Team Crazy King","1/10/2008 2:56:48 PM","Narrows","Multi Team","3rd","247270108"
"Slayer","1/10/2008 5:42:26 AM","Isolation","Rumble Pit","1st","246780672"
"Slayer","1/10/2008 5:42:26 AM","Isolation","Rumble Pit","1st","246760367"
"Slayer","1/10/2008 5:42:26 AM","Isolation","Rumble Pit","1st","246745878"
"Slayer","1/10/2008 5:29:25 AM","Guardian","Rumble Pit","1st","246742650"
"Slayer","1/10/2008 5:26:16 AM","Epitaph","Rumble Pit","2nd","246756895"
"Team BRs","1/9/2008 2:28:56 PM","The Pit","Social Slayer","1st","245505723"
"Team Slayer","1/6/2008 1:41:57 PM","Last Resort","Team Slayer","1st","240624890"
"Team BRs","1/6/2008 1:26:52 PM","Isolation","Team Slayer","1st","240590251"
"Team Slayer","1/6/2008 1:15:01 PM","Isolation","Team Slayer","1st","240567108"
"Team Slayer","1/6/2008 1:05:06 PM","The Pit","Team Slayer","2nd","240545317"
"Team BRs","1/6/2008 12:46:02 PM","Isolation","Team Slayer","1st","240493735"
"Team Slayer","1/6/2008 12:34:48 PM","The Pit","Social Slayer","2nd","240470124"
"Team Snipers","1/6/2008 8:03:04 AM","Last Resort","Team Slayer","1st","240047445"
"Team Slayer","1/6/2008 7:54:58 AM","The Pit","Team Slayer","1st","240039751"
"Swords","1/6/2008 7:44:16 AM","Guardian","Lone Wolves","5th","240030152"
"Crazy King","1/6/2008 7:36:07 AM","The Pit","Lone Wolves","5th","240022963"
"Slayer","1/6/2008 7:26:29 AM","High Ground","Lone Wolves","3rd","240014787"
"Team Slayer","1/6/2008 7:15:53 AM","Guardian","Team Slayer","1st","240006461"
"Team BRs","1/6/2008 6:52:48 AM","High Ground","Team Slayer","1st","239989472"
"Team Slayer","1/6/2008 6:43:14 AM","Last Resort","Social Slayer","2nd","239983080"
"Team Rockets","1/6/2008 6:32:39 AM","Snowbound","Social Slayer","2nd","239975782"
"Big Team Slayer","1/6/2008 6:22:51 AM","Valhalla","Big Team Social","1st","239970136"
"Slayer BRs","1/5/2008 10:08:55 AM","Isolation","Lone Wolves","1st","237731961"
"Team BRs","1/5/2008 9:57:12 AM","Isolation","Team Slayer","1st","237711723"
"Team Snipers","1/5/2008 9:47:23 AM","Narrows","Team Slayer","1st","237696607"
"Team Slayer","1/5/2008 9:39:38 AM","High Ground","Social Slayer","1st","237684526"
"Slayer BRs","1/5/2008 6:16:44 AM","The Pit","Lone Wolves","1st","237524416"
"Team Slayer","1/5/2008 4:46:52 AM","Last Resort","Team Slayer","1st","237477221"
"Team Slayer","1/5/2008 4:33:15 AM","Narrows","Team Slayer","1st","237470433"
"Big Team Slayer","1/5/2008 4:22:56 AM","Sandtrap","Big Team Social","1st","237465539"
"Team BRs","1/4/2008 4:14:52 PM","Last Resort","Team Slayer","1st","236098714"
"Big Team Slayer","1/4/2008 4:01:45 PM","Valhalla","Big Team Social","1st","236077372"
"Big Team Slayer","1/4/2008 3:47:02 PM","Valhalla","Big Team Social","1st","236026777"
"VIP","1/4/2008 6:24:13 AM","Sandtrap","Big Team Social","1st","235189898"
"Team BRs","1/4/2008 6:13:36 AM","Isolation","Team Slayer","2nd","235184441"
"HC Team Slayer","1/4/2008 5:59:18 AM","Snowbound","Team Hardcore","1st","235178085"
"Team Slayer","1/4/2008 5:48:42 AM","The Pit","Social Slayer","1st","235173527"
"Big Team Slayer","1/4/2008 5:35:03 AM","Sandtrap","Big Team Social","1st","235167891"
"Mosh Pit","1/3/2008 3:58:04 PM","Narrows","Rumble Pit","5th","233939064"
"Crazy King","1/3/2008 3:51:56 PM","Guardian","Rumble Pit","6th","233925319"
"Slayer","1/3/2008 3:41:50 PM","Guardian","Lone Wolves","1st","233900145"
"Slayer BRs","1/3/2008 3:30:45 PM","Snowbound","Lone Wolves","3rd","233874091"
"Team Slayer","1/3/2008 3:22:01 PM","Isolation","Team Slayer","2nd","233856980"
"Team Snipers","1/3/2008 3:11:24 PM","Valhalla","Team Slayer","1st","233833555"
"Team BRs","1/3/2008 3:04:13 PM","High Ground","Team Slayer","2nd","233818014"
"VIP","1/3/2008 2:52:50 PM","Valhalla","Big Team Social","1st","233794310"
"Neutral Assault","1/3/2008 12:24:58 PM","Valhalla","Big Team Social","2nd","233509054"
"Neutral Assault","1/3/2008 12:17:30 PM","Sandtrap","Big Team Social","2nd","233474690"
"HC Team Slayer","1/3/2008 12:02:51 PM","Guardian","Team Hardcore","1st","233450614"
"Team Slayer","1/3/2008 11:54:34 AM","Snowbound","Team Slayer","2nd","233436522"
"Team Slayer","1/3/2008 11:44:52 AM","Snowbound","Team Slayer","1st","233430160"
"Team Slayer","1/3/2008 11:35:41 AM","Snowbound","Team Slayer","1st","233411886"
"Team BRs","1/3/2008 11:25:56 AM","The Pit","Team Slayer","1st","233396562"
"Team Slayer","1/3/2008 11:18:52 AM","Snowbound","Team Slayer","2nd","233386463"
"Team BRs","1/3/2008 11:08:38 AM","Snowbound","Team Slayer","1st","233371250"
"Slayer","1/3/2008 4:29:45 AM","The Pit","Lone Wolves","1st","233069589"
"Shotty Snipers","1/3/2008 4:14:19 AM","Valhalla","Team Slayer","2nd","233063630"
"HC Neutral Bomb","1/3/2008 4:00:32 AM","The Pit","Team Hardcore","2nd","233058088"
"Slayer","1/3/2008 3:53:04 AM","Guardian","Lone Wolves","3rd","233054755"
"Team Slayer","1/1/2008 3:55:15 PM","Last Resort","Team Slayer","1st","229646437"
"Team Slayer","1/1/2008 3:42:24 PM","Snowbound","Team Slayer","2nd","229612331"
"Team BRs","1/1/2008 3:27:09 PM","The Pit","Team Slayer","2nd","229576496"
"Swords","1/1/2008 3:12:30 PM","Epitaph","Lone Wolves","3rd","229537594"
"HC Team Slayer","1/1/2008 10:32:10 AM","Snowbound","Team Hardcore","1st","228976681"
"HC Team Oddball","1/1/2008 10:21:30 AM","The Pit","Team Hardcore","1st","228959374"
"VIP","1/1/2008 10:14:33 AM","Guardian","Multi Team","4th","228947829"
"Slayer BRs","1/1/2008 9:53:55 AM","The Pit","Lone Wolves","1st","228916632"
"Slayer","1/1/2008 9:42:14 AM","Guardian","Lone Wolves","2nd","228899896"
"Slayer","1/1/2008 9:32:04 AM","Guardian","Rumble Pit","1st","228886126"
"Slayer","1/1/2008 9:21:07 AM","The Pit","Rumble Pit","1st","228872063"
"VIP","12/30/2007 5:01:17 PM","Valhalla","Multi Team","1st","225436133"
"Team Slayer","12/30/2007 4:17:59 PM","High Ground","Multi Team","1st","225366755"
"Team Duals","12/30/2007 3:42:10 PM","High Ground","Social Slayer","1st","225308471"
"Team Slayer","12/30/2007 3:34:08 PM","Isolation","Social Slayer","2nd","225293657"
"Oddball","12/30/2007 3:22:18 PM","Guardian","Lone Wolves","4th","225273667"
"Team BRs","12/30/2007 11:00:55 AM","Narrows","Social Slayer","2nd","224928730"
"Team Slayer","12/28/2007 1:54:47 PM","Narrows","Team Slayer","2nd","221187034"
"Team Slayer","12/28/2007 1:41:47 PM","Isolation","Team Slayer","2nd","221254517"
"Team Slayer","12/28/2007 1:40:37 PM","Isolation","Team Slayer","1st","221158148"
"Team BRs","12/28/2007 1:28:18 PM","High Ground","Team Slayer","2nd","221132068"
"Team BRs","12/28/2007 1:17:48 PM","Valhalla","Team Slayer","1st","221109969"
"Team BRs","12/28/2007 1:04:41 PM","The Pit","Team Slayer","1st","221082693"
"Team BRs","12/28/2007 12:48:37 PM","Narrows","Team Slayer","1st","221048508"
"Team Slayer","12/28/2007 12:25:04 PM","Narrows","Team Slayer","1st","220999812"
"Team Slayer","12/28/2007 12:13:23 PM","The Pit","Team Slayer","2nd","220976029"
"Slayer","12/28/2007 11:59:38 AM","High Ground","Lone Wolves","1st","220949230"
"Slayer","12/28/2007 11:50:57 AM","Snowbound","Rumble Pit","6th","220932195"
"Slayer BRs","12/28/2007 11:46:09 AM","Epitaph","Lone Wolves","4th","220922046"
"Team BRs","12/27/2007 6:22:05 PM","Snowbound","Team Slayer","2nd","219506385"
"Team BRs","12/27/2007 6:11:17 PM","Snowbound","Team Slayer","1st","219481549"
"Team Slayer","12/27/2007 6:02:48 PM","Last Resort","Team Slayer","2nd","219462146"
"Team Slayer","12/27/2007 5:45:08 PM","Last Resort","Team Slayer","1st","219420559"
"Team Slayer","12/27/2007 4:38:52 PM","Isolation","Team Slayer","1st","219269247"
"Team Slayer","12/27/2007 4:28:36 PM","Isolation","Team Slayer","1st","219245418"
"Team Slayer","12/27/2007 9:56:44 AM","Last Resort","Team Slayer","1st","218432235"
"Shotty Snipers","12/27/2007 9:44:35 AM","High Ground","Team Slayer","1st","218416234"
"Team Slayer","12/27/2007 9:31:13 AM","Narrows","Team Slayer","2nd","218396096"
"Team Slayer","12/27/2007 9:21:13 AM","Last Resort","Team Slayer","1st","218382557"
"Team Slayer","12/27/2007 9:05:06 AM","Construct","Multi Team","1st","218361512"
"Team Slayer","12/27/2007 8:50:39 AM","Construct","Team Slayer","1st","218343882"
"Team BRs","12/27/2007 8:38:20 AM","High Ground","Team Slayer","2nd","218329914"
"Team BRs","12/27/2007 8:25:57 AM","Valhalla","Team Slayer","1st","218316448"
"Shotty Snipers","12/27/2007 8:13:12 AM","Valhalla","Team Slayer","2nd","218303492"
"Team Slayer","12/27/2007 7:50:10 AM","Isolation","Team Slayer","1st","218282019"
"Team Slayer","12/27/2007 7:39:31 AM","The Pit","Team Slayer","1st","218273546"
"Team BRs","12/27/2007 7:27:56 AM","Narrows","Team Slayer","1st","218264449"
"Slayer","12/27/2007 7:14:03 AM","Snowbound","Basic Training","1st","218254011"
"Slayer","12/26/2007 6:22:25 PM","Snowbound","Basic Training","1st","217199691"
"Rocket Race","12/26/2007 6:07:46 PM","Sandtrap","Rocket Race","2nd","217166425"
"Slayer","12/26/2007 6:01:01 PM","Guardian","Basic Training","1st","217151529"
"Slayer","12/26/2007 5:48:05 PM","Guardian","Basic Training","3rd","217124075"
